mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
0.18431,0.06569,0.08083,0.29227,0.00164,0.00125
0.12709,0.06487,0.02779,0.23181,0.00178,0.00136
0.10962,0.06776,0.00631,0.21815,0.0015,0.00117
0.20384,0.06502,0.10543,0.3081,0.00204,0.00147
0.17293,0.06858,0.05025,0.27175,0.00152,0.0012
0.29073,0.06544,0.19158,0.39792,0.00209,0.00148
0.19125,0.06671,0.08655,0.29541,0.00185,0.00136
0.17507,0.06325,0.0765,0.279,0.00137,0.00116
0.00352,0.06748,-0.1029,0.11299,0.00269,0.0019
0.21022,0.06975,0.10702,0.32358,0.00184,0.00138
0.14354,0.06819,0.02343,0.23899,0.00209,0.00156
0.22783,0.06455,0.12462,0.32676,0.00195,0.00147
0.26249,0.06374,0.15634,0.36188,0.00157,0.00111
0.32434,0.06513,0.22239,0.42963,0.00213,0.00151
0.1545,0.06518,0.03772,0.24274,0.00199,0.00145
0.21432,0.06605,0.11343,0.32223,0.00195,0.00143
0.29985,0.06799,0.1867,0.4026,0.00169,0.00123
0.21692,0.06836,0.11335,0.32705,0.00206,0.00149
0.30032,0.06547,0.19073,0.40291,0.0023,0.00163
0.13282,0.06684,0.02589,0.23623,0.00186,0.00138
0.12561,0.06628,0.01418,0.21926,0.00239,0.00169
0.20646,0.06758,0.10102,0.3199,0.00197,0.00149
0.17992,0.06594,0.07761,0.28047,0.00197,0.00145
0.13516,0.06544,0.0363,0.24176,0.00202,0.00149
0.30638,0.06527,0.18958,0.40004,0.00226,0.0016
0.25872,0.06596,0.14145,0.34965,0.00228,0.00163
0.27604,0.06742,0.16406,0.38288,0.00294,0.0021
0.16059,0.06467,0.05729,0.26024,0.00197,0.00145
0.21293,0.06846,0.08738,0.31231,0.0018,0.00131
0.24491,0.06264,0.13449,0.33385,0.00224,0.00158
0.23007,0.06639,0.1298,0.33666,0.0019,0.00136
0.13765,0.06546,0.02675,0.23598,0.00171,0.0013
0.28928,0.06508,0.18517,0.39073,0.00197,0.00142
0.24515,0.06517,0.13584,0.33878,0.00207,0.00149
0.14249,0.06805,0.03536,0.25735,0.00216,0.00166
0.24212,0.06482,0.14983,0.3546,0.00188,0.00135
0.1775,0.06438,0.08205,0.28196,0.00195,0.00145
0.07858,0.0628,-0.01235,0.18318,0.00185,0.0015
0.1242,0.06856,0.01346,0.23083,0.00287,0.00203
0.20116,0.0655,0.08963,0.30721,0.00165,0.00123
0.09841,0.06672,-0.01364,0.20127,0.00177,0.0015
