mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
-0.03246,0.01937,-0.06606,-0.00419,0.00153,0.00108
0.00637,0.02096,-0.02793,0.03417,0.00159,0.00113
-0.12511,0.02081,-0.1567,-0.09123,0.00163,0.00117
0.01733,0.01894,-0.0138,0.0459,0.00125,0.00106
0.0271,0.02168,-0.0103,0.05913,0.00149,0.00106
-0.05749,0.02193,-0.09025,-0.0222,0.00121,0.00087
-0.02211,0.02145,-0.05271,0.01442,0.00166,0.00126
-0.01909,0.02136,-0.0526,0.0154,0.00125,0.00099
-0.01623,0.01964,-0.05156,0.01048,0.00145,0.00103
0.01157,0.01958,-0.01839,0.04138,0.00124,0.00088
0.02923,0.01986,0.00112,0.06556,0.00141,0.001
-0.00219,0.02026,-0.03072,0.0328,0.00124,0.00093
-0.05124,0.02032,-0.08502,-0.01904,0.00138,0.00098
0.06426,0.02003,0.02792,0.09236,0.00132,0.00095
-0.08962,0.02111,-0.12529,-0.05714,0.00144,0.00107
-0.00525,0.02084,-0.04125,0.02678,0.00151,0.00107
0.063,0.01852,0.03157,0.08968,0.00123,0.00087
-0.0454,0.01935,-0.07521,-0.01378,0.00143,0.00101
-0.0088,0.01936,-0.03709,0.02663,0.00157,0.00111
0.02648,0.01926,-0.00494,0.05638,0.00119,0.00091
-0.02712,0.01982,-0.06304,-0.00175,0.00121,0.00085
-0.10349,0.0197,-0.13539,-0.07273,0.00111,0.00079
-0.12371,0.01948,-0.15134,-0.09453,0.00124,0.00088
-0.01303,0.01844,-0.04174,0.01602,0.00112,0.00079
-0.04931,0.02017,-0.08276,-0.02025,0.00131,0.00093
0.0299,0.02093,-0.00104,0.06588,0.00138,0.00106
-0.00597,0.01933,-0.03996,0.0223,0.00125,0.00089
-0.0369,0.02184,-0.06995,-0.0021,0.00165,0.00117
-0.07794,0.01971,-0.10808,-0.04704,0.00113,0.0008
-0.04015,0.01984,-0.07416,-0.01121,0.00154,0.00112
0.0247,0.01901,-0.00585,0.05314,0.00139,0.00098
-0.00355,0.01953,-0.03178,0.03014,0.00102,0.00082
-0.02578,0.01929,-0.05351,0.0074,0.00114,0.00081
0.03928,0.0209,0.00355,0.07104,0.00131,0.00093
0.06982,0.02044,0.03694,0.10032,0.00134,0.00101
-0.06559,0.02015,-0.09892,-0.0345,0.00132,0.00097
-0.0777,0.01965,-0.10838,-0.04589,0.0011,0.00078
0.05872,0.01903,0.02858,0.08828,0.00129,0.00095
0.03678,0.02052,0.00198,0.06832,0.00127,0.00095
-0.04428,0.02055,-0.07494,-0.01072,0.00156,0.0011
-0.07462,0.02171,-0.10768,-0.03953,0.00159,0.00112
-0.05701,0.01918,-0.0891,-0.02797,0.00144,0.00102
-0.08274,0.02049,-0.1141,-0.05029,0.00135,0.00099
-0.00852,0.01918,-0.03709,0.02255,0.00113,0.00082
-0.02679,0.02069,-0.05512,0.00947,0.00138,0.00114
0.05191,0.0205,0.01942,0.08275,0.00165,0.00117
-0.06789,0.01768,-0.09795,-0.04036,0.00112,0.00081
0.03508,0.01947,0.00494,0.06608,0.00164,0.00116
0.07919,0.02034,0.04535,0.11025,0.00144,0.00102
0.02903,0.02003,-0.00045,0.06208,0.0015,0.00106
-0.01467,0.01842,-0.04641,0.01132,0.00106,0.00075
-0.05306,0.01984,-0.08367,-0.01914,0.00111,0.0008
-0.03797,0.01956,-0.06677,-0.00571,0.00138,0.00098
0.03939,0.01949,0.00996,0.07185,0.00141,0.001
0.01069,0.019,-0.02047,0.0401,0.001,0.00084
-0.01285,0.01862,-0.0425,0.01674,0.00139,0.00099
0.05836,0.02039,0.02753,0.09046,0.00158,0.00118
0.09404,0.02013,0.06201,0.12491,0.00126,0.00093
0.02234,0.01964,-0.00806,0.05276,0.00132,0.00095
-0.00473,0.01937,-0.03995,0.02222,0.00124,0.0009
0.00394,0.02046,-0.02841,0.03395,0.00108,0.0009
